cell,card,family,execution,completed_fits,completed_sft,completed_rft,completed_supervised,aborted_full_intent,self_sample_mix,elapsed_h,card_wall_h,cumulative_training_card_wall_h,training_steps,epochs,rows,decision,count_audited,audit_note,source
w08r03,exp-03,decode-config,completed,0,1,0,1,0,,2.9,0.08,1.89,,,1.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r03_formal_r8/gsm8k_google_gemma-3-4b-pt_91022/task/memory/cards/exp-03.yaml
w08r03,exp-04,sft,completed,1,2,0,2,0,False,3.85,1.87,3.76,1019,1.5,84945.0,reject,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r03_formal_r8/gsm8k_google_gemma-3-4b-pt_91022/task/memory/cards/exp-04.yaml
w08r03,exp-05,merge,completed,0,2,0,2,0,,6.35,0.13,3.76,,,2.0,reject,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r03_formal_r8/gsm8k_google_gemma-3-4b-pt_91022/task/memory/cards/exp-05.yaml
w08r03,exp-06,other,completed,0,2,0,2,0,,6.5,0.32,3.76,,,2.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r03_formal_r8/gsm8k_google_gemma-3-4b-pt_91022/task/memory/cards/exp-06.yaml
w08r03,exp-07,rft,completed,1,2,1,3,0,True,6.9,0.28,4.04,82,1,17999.0,reject,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch. Endgame fit is short (82 or149steps) but completes its planned one-epoch scientific training; not a smoke.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r03_formal_r8/gsm8k_google_gemma-3-4b-pt_91022/task/memory/cards/exp-07.yaml
w08r04,exp-01,other,completed,0,0,0,0,0,,0.1,0.06,0.0,,,150.0,iterate,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-01.yaml
w08r04,exp-02,sft,completed,1,1,0,1,0,False,0.65,2.44,2.44,1902,2,153157.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-02.yaml
w08r04,exp-03,decode-config,completed,0,1,0,1,0,,3.3,0.05,2.44,,,150.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-03.yaml
w08r04,exp-04,other,completed,0,1,0,1,0,,3.6,0.05,2.44,1000,,150.0,adopt,True,family=other and training_summary.steps=1000 refers to an existing exp-02 checkpoint; explicit no-training card. Exclude.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-04.yaml
w08r04,exp-05,sft,completed,1,2,0,2,1,False,3.9,2.12,4.56,1607,1,256056.0,reject,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-05.yaml
w08r04,exp-06,other,completed,0,2,0,2,0,,6.6,0.12,4.56,,,500.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-06.yaml
w08r04,exp-07,other,completed,0,2,0,2,0,,6.9,0.15,4.56,,,1319.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-07.yaml
w08r04,exp-08,other,completed,0,2,0,2,0,,7.2,0.09,4.56,,,1319.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-08.yaml
w08r04,exp-09,merge,completed,0,2,0,2,0,,7.4,0.18,4.56,,,1319.0,reject,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-09.yaml
w08r04,exp-10,rft,completed,1,2,1,3,0,True,8.0,0.32,4.88,149,1,30055.0,reject,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch. Endgame fit is short (82 or149steps) but completes its planned one-epoch scientific training; not a smoke.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-c-probe-before-fail-x4-v2_w08r04_formal_r8/gsm8k_google_gemma-3-4b-pt_91023/task/memory/cards/exp-10.yaml
c10r01,exp-01,other,completed,0,0,0,0,0,,0.05,0.09,0.0,,,150.0,iterate,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-01.yaml
c10r01,exp-02,sft,completed,1,1,0,1,0,False,0.4,2.06,2.06,2423,1.0,155880.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-02.yaml
c10r01,exp-03,decode-config,completed,0,1,0,1,0,,2.7,0.16,2.06,,,155880.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-03.yaml
c10r01,exp-04,rft,completed,1,1,1,2,0,True,4.8,1.29,3.35,1533,1.0,99197.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-04.yaml
c10r01,exp-05,sft,failed,1,2,1,3,0,False,6.35,0.98,4.33,1245,1.0,80000.0,iterate,True,"FULL1245-step schedule completed; final GenerationConfig save failed and no usable weights. Count1 completed fit,0 artifact-success. Retried as exp-06.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-05.yaml
c10r01,exp-06,sft,completed,1,3,1,4,0,False,7.45,0.98,5.31,1245,1.0,80000.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-06.yaml
c10r01,exp-07,merge,completed,0,3,1,4,0,,8.65,0.1,5.31,,,80000.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90998/task/memory/cards/exp-07.yaml
c10r02,exp-01,other,completed,0,0,0,0,0,,0.05,0.13,0.0,,,150.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-01.yaml
c10r02,exp-02,sft,completed,1,1,0,1,0,False,0.45,2.14,2.14,439,1.0,177867.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-02.yaml
c10r02,exp-03,decode-config,completed,0,1,0,1,0,,2.8,0.2,2.14,,,1.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-03.yaml
c10r02,exp-04,rft,completed,1,1,1,2,0,True,4.0,1.74,3.88,357,1.0,79964.0,reject,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-04.yaml
c10r02,exp-05,sft,completed,1,2,1,3,0,True,6.15,1.15,5.03,230,1.0,32321.0,reject,True,"One full-intent supervised fit completed; intermediate checkpoints are not additional fits. Canonical family sft, but training targets are gold-majority-filtered self-sampled triple-attempt vote distillation; self_sample_mix=true.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-05.yaml
c10r02,exp-06,merge,completed,0,2,1,3,0,,7.65,0.35,5.03,,,1.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-06.yaml
c10r02,exp-07,other,completed,0,2,1,3,0,,7.9,0.3,5.03,,,1.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-07.yaml
c10r02,exp-08,merge,completed,0,2,1,3,0,,7.95,0.33,5.03,,,1.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90999/task/memory/cards/exp-08.yaml
c10r03,exp-01,other,completed,0,0,0,0,0,,0.3,0.12,0.0,,,150.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-01.yaml
c10r03,exp-02,sft,completed,1,1,0,1,0,False,0.47,1.98,1.98,1078,2,66973.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-02.yaml
c10r03,exp-03,rft,completed,1,1,1,2,0,True,3.6,2.63,4.61,1478,2,93114.0,iterate,True,"One full-intent supervised fit completed; intermediate checkpoints are not additional fits. RFT-labeled mixed-data fit starts from BASE, not from the sampling parent.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-03.yaml
c10r03,exp-04,merge,completed,0,1,1,2,0,,6.8,0.35,4.61,,,93114.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-04.yaml
c10r03,exp-05,merge,completed,0,1,1,2,0,,7.0,0.35,4.61,,,500.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-05.yaml
c10r03,exp-06,merge,completed,0,1,1,2,0,,7.4,0.3,4.61,,,500.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-06.yaml
c10r03,exp-07,other,completed,0,1,1,2,0,,7.9,0.45,4.61,,,1319.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_91000/task/memory/cards/exp-07.yaml
c10r04,exp-01,other,completed,0,0,0,0,0,,0.3,0.1,0.0,,,200.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-01.yaml
c10r04,exp-02,sft,completed,1,1,0,1,0,False,0.5,2.6,2.6,2512,2,40173.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-02.yaml
c10r04,exp-03,sft,completed,1,2,0,2,0,False,3.0,2.3,4.9,1704,1,107173.0,reject,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-03.yaml
c10r04,exp-04,merge,completed,0,2,0,2,0,,5.9,0.3,4.9,,,200.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-04.yaml
c10r04,exp-05,rft,completed,2,2,2,4,0,True,6.1,1.5,6.4,636,2,21262.0,reject,True,"TWO full-intent supervised fits under ONE card: first reached final save after training and lost weights; second repeats same2epoch schedule and saves. First failure misleadingly recorded under situation.smoke_runs. Claimed36min conflicts with actual timeline20:28launch,21:16epoch1.824,21:19finaldir; do not use36min as measured cost.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-05.yaml
c10r04,exp-06,other,completed,0,2,2,4,0,,8.0,0.45,6.4,,,200.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-06.yaml
c10r04,exp-07,other,completed,0,2,2,4,0,,8.5,0.5,6.4,,,200.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-ctl-x4-v2_c10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_91001/task/memory/cards/exp-07.yaml
w09r01,exp-01,other,completed,0,0,0,0,0,,0.1,0.13,0.0,,,150.0,iterate,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r01_formal_r9/gsm8k_google_gemma-3-4b-pt_91024/task/memory/cards/exp-01.yaml
w09r01,exp-02,sft,completed,1,1,0,1,0,False,0.6,0.73,0.73,1313,1.0,77000.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r01_formal_r9/gsm8k_google_gemma-3-4b-pt_91024/task/memory/cards/exp-02.yaml
w09r01,exp-03,decode-config,completed,0,1,0,1,0,,1.6,0.12,0.73,,,77000.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r01_formal_r9/gsm8k_google_gemma-3-4b-pt_91024/task/memory/cards/exp-03.yaml
w09r01,exp-04,sft,completed,1,2,0,2,0,False,1.9,2.45,3.18,4469,1.0,143000.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r01_formal_r9/gsm8k_google_gemma-3-4b-pt_91024/task/memory/cards/exp-04.yaml
w09r01,exp-05,rft,completed,1,2,1,3,0,True,5.7,1.21,4.39,2145,1.0,68922.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r01_formal_r9/gsm8k_google_gemma-3-4b-pt_91024/task/memory/cards/exp-05.yaml
w09r01,exp-06,merge,completed,0,2,1,3,0,,7.7,0.35,4.39,,,68922.0,reject,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r01_formal_r9/gsm8k_google_gemma-3-4b-pt_91024/task/memory/cards/exp-06.yaml
w09r02,exp-01,other,completed,0,0,0,0,0,,0.05,0.09,0.0,,,150.0,iterate,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r02_formal_r9/gsm8k_google_gemma-3-4b-pt_91025/task/memory/cards/exp-01.yaml
w09r02,exp-02,sft,completed,1,1,0,1,0,False,0.33,1.22,1.22,743,1.0,67472.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r02_formal_r9/gsm8k_google_gemma-3-4b-pt_91025/task/memory/cards/exp-02.yaml
w09r02,exp-03,sft,completed,1,2,0,2,0,False,2.25,2.55,3.77,1580,1.0,141914.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r02_formal_r9/gsm8k_google_gemma-3-4b-pt_91025/task/memory/cards/exp-03.yaml
w09r02,exp-04,rft,completed,1,2,1,3,1,True,5.5,0.35,4.12,196,1.0,21818.0,iterate,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r02_formal_r9/gsm8k_google_gemma-3-4b-pt_91025/task/memory/cards/exp-04.yaml
w09r02,exp-05,merge,completed,0,2,1,3,0,,7.1,0.35,4.12,,,500.0,reject,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r02_formal_r9/gsm8k_google_gemma-3-4b-pt_91025/task/memory/cards/exp-05.yaml
w09r02,exp-06,rft,completed,1,2,2,4,0,True,7.7,0.34,4.46,188,1.0,20991.0,reject,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r02_formal_r9/gsm8k_google_gemma-3-4b-pt_91025/task/memory/cards/exp-06.yaml
w09r03,exp-01,other,completed,0,0,0,0,0,,0.15,0.06,0.0,,,1.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-01.yaml
w09r03,exp-02,sft,completed,1,1,0,1,0,False,0.85,1.98,1.98,4686,2,74946.0,adopt,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-02.yaml
w09r03,exp-03,decode-config,completed,0,1,0,1,0,,3.15,0.25,1.98,,,1.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-03.yaml
